Time,TPS,Response time,Response time standard deviation
8400,13543,13992.0,11633.476666666667
8410,11175,39778.666666666664,85019.21666666666
8420,16501,11934.666666666666,7449.4766666666665
8430,11418,21173.333333333332,49026.12666666667
8440,13612,14057.666666666666,13135.343333333332
8450,13175,15146.0,20483.286666666667
8460,14950,12993.666666666666,11795.19
8470,14302,13464.666666666666,10345.89
8480,15848,12263.0,7311.103333333333
8490,14326,12589.333333333334,7095.526666666666
8500,12715,17418.666666666668,34067.48333333333
8510,16701,11853.0,8171.503333333334
8520,14778,13263.333333333334,10264.67
8530,13556,14551.0,17651.523333333334
8540,14624,13292.666666666666,12084.6
8550,13222,14712.333333333334,12106.446666666665
8560,10028,20164.0,41539.7
8570,15831,14981.0,37291.503333333334
8580,15003,12585.666666666666,11001.883333333333
8590,14368,13798.0,12538.863333333333
8600,12062,16128.666666666666,21592.056666666667
8610,15381,12610.333333333334,11165.803333333335
8620,14272,13038.0,9947.756666666666
8630,14380,14281.666666666666,14039.936666666666
8640,12685,15929.0,29156.966666666664
8650,11696,18303.0,39243.55
8660,16049,12177.666666666666,8269.003333333334
8670,15318,12661.666666666666,9120.246666666666
8680,14058,13962.0,13504.013333333334
8690,14343,13566.333333333334,13086.523333333333
8700,13850,13902.0,11764.18
8710,14528,13402.0,11719.669999999998
8720,14383,13430.666666666666,13513.556666666665
8730,15435,12493.0,7272.793333333334
8740,14275,13467.333333333334,11355.103333333333
8750,12815,14935.333333333334,19038.61
8760,14798,13473.666666666666,14634.846666666666
8770,14324,13298.0,9832.313333333334
8780,13452,14961.0,17644.403333333332
8790,11064,13162.666666666666,9896.003333333334
8800,9623,25985.0,81564.01333333332
8810,16368,11770.666666666666,7787.266666666666
8820,14997,12697.666666666666,8944.756666666666
8830,13677,14363.333333333334,14521.593333333332
8840,14693,13138.333333333334,9783.4
8850,15002,12884.666666666666,7298.259999999999
8860,12105,15009.666666666666,16371.956666666665
8870,11655,19015.333333333332,35841.23333333334
8880,14366,13542.0,9644.073333333334
8890,14960,12717.666666666666,8406.406666666668
8900,13283,14891.0,15749.126666666665
8910,15439,12424.0,8354.203333333333
8920,15717,12425.0,7331.213333333333
8930,12162,16023.666666666666,22611.046666666665
8940,11948,13531.0,8852.73
8950,11016,21215.0,54844.76333333333
8960,15553,12831.0,10222.07
8970,14675,13152.666666666666,11837.693333333335
8980,14584,13208.666666666666,7275.733333333333
8990,13699,14103.666666666666,11824.373333333335
9000,14857,13048.333333333334,8353.013333333334
9010,12540,14842.666666666666,15336.383333333333
9020,10790,20485.666666666668,35111.34333333333
9030,13769,13996.0,11062.449999999999
9040,14982,12922.666666666666,8466.429999999998
9050,14708,13216.666666666666,9989.413333333332
9060,14754,13139.666666666666,8957.46
9070,14982,12973.0,10047.08
9080,13171,14648.333333333334,16967.0
9090,13825,13804.666666666666,8445.176666666666
9100,11355,19418.333333333332,39056.60333333333
9110,15425,12599.333333333334,8298.65
9120,14279,13435.0,10764.706666666667
9130,14799,12804.333333333334,6872.653333333333
9140,13513,14615.333333333334,15335.753333333334
9150,14278,13496.0,8953.173333333334
9160,13648,14066.333333333334,12777.773333333333
9170,11113,20224.666666666668,39378.65
9180,14218,14032.666666666666,13307.93
9190,14177,13756.0,10354.106666666667
9200,15158,12714.333333333334,6706.080000000001
9210,13419,14397.333333333334,13572.996666666668
9220,15156,12780.333333333334,8288.066666666668
9230,13903,13986.0,15579.313333333334
9240,14368,13241.666666666666,8332.903333333334
9250,13195,14813.666666666666,12718.663333333336
9260,14851,12999.333333333334,8071.0
9270,13254,14790.0,16102.06
9280,14743,13059.0,8013.216666666667
9290,13464,14464.666666666666,14444.63
9300,14079,13795.666666666666,8718.283333333333
9310,14093,13515.333333333334,6995.16
9320,13218,14890.333333333334,17655.923333333336
9330,14820,12964.333333333334,9044.163333333332
9340,13773,14398.333333333334,11153.993333333334
9350,15070,12772.666666666666,6074.46
9360,13833,14051.666666666666,12595.823333333334
9370,14415,13413.666666666666,10394.07
9380,14662,12848.666666666666,8599.79
9390,14221,13995.333333333334,11820.176666666666
9400,12923,14981.0,12686.846666666666
9410,14124,13740.0,10811.32
9420,13044,14919.0,14464.816666666666
9430,15009,12837.666666666666,7722.099999999999
9440,14015,13891.666666666666,12684.913333333336
9450,14401,13512.0,7449.456666666668
9460,11977,17566.333333333332,26632.84
9470,14191,13701.0,13426.023333333333
9480,15025,13047.0,10213.983333333335
9490,12854,14928.333333333334,11753.953333333333
9500,15279,12740.666666666666,6654.006666666665
9510,14610,13264.666666666666,11290.42
9520,13740,14361.0,10255.996666666666
9530,15107,12640.0,7326.373333333333
9540,13516,14440.0,14165.049999999997
9550,14099,13989.333333333334,10399.28
9560,13468,14314.666666666666,12367.943333333335
9570,12481,15584.333333333334,17008.553333333333
9580,14281,13496.0,10105.800000000001
9590,14069,13697.666666666666,10781.84
9600,14000,13973.0,9390.63
9610,10750,18931.0,30955.376666666663
9620,14446,13429.333333333334,9440.616666666667
9630,14304,13276.333333333334,7267.639999999999
9640,12727,15375.0,15313.803333333335
9650,14677,13113.0,8487.513333333334
9660,15283,12762.0,7632.53
9670,13435,14618.333333333334,9747.9
9680,14409,13385.666666666666,7838.463333333333
9690,13435,14324.333333333334,14048.776666666667
9700,14177,13822.0,11211.183333333334
9710,13172,14678.333333333334,15112.183333333334
9720,13573,14242.666666666666,10801.753333333332
9730,13693,14178.0,12934.743333333332
9740,14145,13495.333333333334,10768.983333333332
9750,13253,14817.666666666666,13164.723333333333
9760,11589,17994.666666666668,30670.100000000002
9770,14404,13394.666666666666,8813.273333333333
9780,14997,12774.0,6598.7
9790,10487,22479.0,52224.35
9800,14411,13435.666666666666,12252.973333333333
9810,15778,12337.0,7426.376666666666
9820,13512,14437.0,7988.816666666667
9830,14656,13260.333333333334,8457.283333333335
9840,14178,13628.333333333334,12772.933333333334
9850,14520,13161.666666666666,11529.983333333332
9860,13501,14470.666666666666,14921.913333333332
9870,14281,13618.0,9844.833333333334
9880,14098,13888.333333333334,12904.270000000002
9890,14470,13469.0,11090.0
9900,13260,14035.666666666666,10103.273333333333
9910,13461,14772.0,16640.693333333333
9920,13141,14144.666666666666,12584.82
9930,14553,13944.666666666666,13946.589999999998
9940,11238,21181.666666666668,49009.30000000001
9950,13914,13824.0,12148.396666666667
9960,15738,12384.333333333334,7834.146666666667
9970,13741,14413.666666666666,14645.623333333331
9980,13442,14545.333333333334,18031.923333333332
9990,14626,13188.0,9795.773333333334
10000,14482,13438.0,13594.213333333333
10010,13403,14425.666666666666,14287.463333333333
10020,13142,15395.0,17775.893333333333
10030,14571,13418.666666666666,10068.086666666664
10040,14704,13132.666666666666,8191.623333333333
10050,13248,14127.666666666666,10583.34
10060,13887,14195.333333333334,16082.730000000001
10070,12724,14749.0,14402.856666666667
10080,12806,16107.666666666666,27050.966666666664
10090,10884,21532.666666666668,49194.07
10100,14551,13617.333333333334,15997.526666666667
10110,14281,13714.0,13971.936666666666
10120,12486,16502.666666666668,21989.203333333335
10130,13982,13951.333333333334,17581.676666666666
10140,14783,13124.666666666666,9244.703333333333
10150,15064,12778.333333333334,9539.856666666667
10160,13682,14143.666666666666,13850.833333333334
10170,12726,15107.333333333334,17725.906666666666
10180,14833,13363.666666666666,10601.333333333334
10190,14221,13605.333333333334,10355.32
10200,13418,14448.666666666666,11813.216666666667
10210,13694,14069.333333333334,15677.74
10220,13259,13805.0,11343.37
10230,12218,16998.333333333332,30279.743333333332
10240,14115,13540.0,12558.726666666667
10250,14362,13921.666666666666,14704.300000000001
10260,14589,13570.333333333334,13820.636666666665
10270,11259,17443.0,25174.089999999997
10280,14211,13750.666666666666,16209.793333333333
10290,14328,13365.0,8981.806666666665
10300,15468,12553.333333333334,9816.593333333332
10310,13925,13787.333333333334,11088.166666666666
10320,13739,14829.666666666666,17885.84
10330,14262,13528.666666666666,10766.35
10340,14027,13803.0,10490.056666666665
10350,13081,14803.666666666666,14137.976666666667
10360,13822,14052.666666666666,14146.496666666666
10370,13525,14199.333333333334,11758.353333333333
10380,12573,16337.0,27217.31666666667
10390,14239,13492.0,13564.599999999999
10400,14360,13567.333333333334,14416.023333333333
10410,13395,14646.666666666666,16166.163333333332
10420,11348,17238.333333333332,26723.170000000002
10430,15097,12775.0,7769.983333333334
10440,12067,16607.0,21979.13
10450,14444,13555.333333333334,9925.83
10460,14430,13280.333333333334,10487.343333333332
10470,14373,13607.333333333334,9916.476666666667
10480,14025,13790.666666666666,11242.563333333334
10490,14734,13150.333333333334,10273.006666666666
10500,13371,14263.666666666666,12566.169999999998
10510,14294,13729.666666666666,12216.473333333333
10520,14022,13864.666666666666,11092.786666666667
10530,13621,13712.0,12260.603333333333
10540,13346,14380.0,17282.196666666667
10550,14732,13520.0,12222.650000000001
10560,14619,13369.0,10369.606666666667
10570,12550,15636.333333333334,19167.86666666667
10580,14698,13090.333333333334,7876.3
10590,11732,16956.666666666668,23914.07666666667
10600,14254,13602.333333333334,10204.096666666666
10610,14228,13506.666666666666,8354.853333333333
10620,13639,14369.0,13933.35
10630,14436,13248.666666666666,7473.920000000001
10640,15111,12822.0,6729.4766666666665
10650,13933,13877.333333333334,11406.480000000001
10660,13329,14492.0,15884.310000000003
10670,12762,15197.333333333334,14465.496666666668
10680,13354,14027.666666666666,11370.676666666666
10690,13523,14290.666666666666,13740.963333333333
10700,13921,14234.0,12364.443333333335
10710,13761,14212.0,11045.893333333333
10720,12258,16106.0,18976.79
10730,14541,13272.333333333334,8404.82
10740,11962,16835.333333333332,24962.066666666666
10750,13142,14748.333333333334,11070.036666666667
10760,13905,13901.0,10553.363333333333
10770,12872,14894.333333333334,14635.083333333334
10780,14199,13625.333333333334,10573.916666666666
10790,14603,13245.666666666666,6944.8
10800,11668,18027.333333333332,33000.95333333333
10810,13410,14615.0,17241.126666666667
10820,13915,13807.333333333334,9765.923333333334
10830,12891,15051.666666666666,14157.253333333334
10840,13801,13556.0,8901.053333333333
10850,13693,14617.0,12511.42
10860,13391,14383.333333333334,11809.203333333333
10870,13629,14264.333333333334,11495.266666666668
10880,14016,13475.333333333334,7678.346666666667
10890,14096,14008.666666666666,13858.096666666666
10900,13672,14174.333333333334,11353.0
10910,13882,14006.333333333334,10501.7
10920,13661,14064.0,11872.136666666667
10930,14158,13773.0,11083.76
10940,13010,15241.333333333334,15067.616666666667
10950,12473,13491.333333333334,13963.436666666666
10960,12505,17811.333333333332,37684.926666666666
10970,13320,14518.666666666666,9585.769999999999
10980,13458,14499.333333333334,10931.563333333334
10990,13633,14218.333333333334,12499.343333333332
11000,14402,13430.0,7286.79
11010,13224,14546.333333333334,11437.01
11020,13544,14078.0,11410.493333333332
11030,13695,14126.333333333334,11165.006666666668
11040,13689,14088.666666666666,12448.183333333334
11050,13847,14330.333333333334,12047.17
11060,14675,13278.333333333334,9970.03
11070,12793,15615.666666666666,16675.743333333332
11080,13759,14019.0,11920.846666666666
11090,13394,14741.333333333334,15123.349999999999
11100,13054,13075.0,14581.159999999998
11110,12092,18331.0,37397.096666666665
11120,12238,14862.666666666666,12734.57
11130,13790,15050.666666666666,18820.323333333334
11140,13283,14572.666666666666,13479.89
11150,14908,12947.666666666666,7116.516666666666
11160,13247,14622.0,12488.166666666666
11170,15214,12722.666666666666,8684.066666666668
11180,13380,14501.333333333334,11929.776666666667
11190,13669,14112.0,12625.446666666669
11200,13439,14458.666666666666,12850.896666666667
11210,14419,13708.333333333334,12642.063333333334
11220,13198,14346.666666666666,14172.776666666667
11230,14462,13899.0,12536.576666666666
11240,13671,14684.666666666666,15731.933333333332
11250,15220,12614.666666666666,9951.103333333333
11260,10489,18753.333333333332,27639.960000000003
11270,11967,15056.333333333334,12856.253333333334
11280,12961,15931.666666666666,21956.523333333334
11290,13682,14258.0,14814.01
11300,14617,13196.0,9099.42
11310,13074,14275.0,11249.666666666666
11320,14939,13422.0,9850.31
11330,13699,14175.666666666666,11806.556666666665
11340,14189,13776.666666666666,10592.766666666668
11350,13143,14686.0,12104.913333333336
11360,14147,13042.333333333334,10779.840000000002
11370,12671,15567.666666666666,20527.89
11380,14752,13822.666666666666,12194.536666666667
11390,14475,13365.666666666666,9650.023333333333
11400,14790,12865.666666666666,9511.890000000001
11410,11133,17743.666666666668,21924.873333333333
11420,12544,14680.666666666666,16370.433333333334
11430,12474,16271.0,24015.493333333336
11440,14906,13116.666666666666,10923.019999999999
11450,14053,13762.0,13678.89
11460,14450,13430.0,9343.463333333333
11470,13275,14639.0,14276.913333333336
11480,13988,13926.0,8733.946666666667
11490,14697,13182.666666666666,8155.84
11500,13595,14320.0,11134.286666666667
11510,13566,14061.666666666666,11924.199999999999
11520,13313,14715.0,14487.590000000002
11530,14533,13083.666666666666,10095.09
11540,14320,13924.0,12090.63
11550,15074,12876.333333333334,9771.179999999998
11560,12285,15977.0,15437.363333333335
11570,12755,15305.0,17400.26
11580,12608,15342.333333333334,13912.676666666666
11590,15117,12824.333333333334,8013.889999999999
11600,13815,14014.666666666666,14202.736666666666
11610,13452,14637.666666666666,13092.730000000001
11620,13325,14303.666666666666,12002.626666666669
11630,13997,14205.666666666666,10158.78
11640,13853,13919.333333333334,9120.076666666666
11650,12993,15063.333333333334,12405.276666666667
11660,13719,14052.0,9608.949999999999
11670,13910,14136.666666666666,11506.160000000002
11680,13292,14653.333333333334,12780.393333333332
11690,12507,15551.666666666666,16755.726666666666
11700,15416,12523.333333333334,8008.473333333332
11710,13081,14782.333333333334,12394.223333333333
11720,12235,15364.666666666666,16884.5
11730,13504,13933.666666666666,10810.733333333334
11740,14914,13595.0,13804.393333333333
11750,14317,13613.0,13815.42
11760,13452,14026.666666666666,12306.96
11770,13183,14718.333333333334,15929.293333333335
11780,13254,15083.333333333334,11426.163333333332
11790,14412,13243.666666666666,7570.546666666666
11800,13072,15219.666666666666,13224.99
11810,13508,14254.666666666666,9501.893333333333
11820,14293,13672.333333333334,8110.663333333333
11830,13937,14036.333333333334,12086.983333333332
11840,12916,15213.666666666666,15115.143333333333
11850,15840,12213.0,7300.866666666666
11860,13666,14228.0,9289.340000000002
11870,11878,15780.333333333334,19481.50333333333
11880,13508,14541.0,10258.343333333332
11890,13683,14368.333333333334,15777.133333333333
11900,14509,13255.333333333334,9274.696666666667
11910,12715,15411.0,15484.729999999998
11920,11598,17011.666666666668,23929.11333333333
11930,14435,13494.666666666666,7723.88
11940,14752,13110.0,7621.403333333333
11950,13816,14292.0,11188.806666666665
11960,14003,14045.666666666666,10775.966666666667
11970,14438,13429.666666666666,8046.876666666667
11980,13908,13956.333333333334,11606.65
11990,13529,14828.333333333334,12477.4
12000,13898,14267.0,11963.163333333332
12010,14317,13721.333333333334,9482.993333333334
12020,12126,15902.0,19072.813333333335
12030,13134,14920.0,12690.279999999999
12040,13587,14242.333333333334,16446.656666666666
12050,14837,13108.666666666666,9148.983333333334
12060,13808,14064.0,10604.913333333332
12070,11712,16881.0,23208.899999999998
12080,14286,13679.666666666666,12042.146666666667
12090,14896,13005.666666666666,7421.983333333334
12100,15182,12752.0,8427.193333333335
12110,14681,13151.666666666666,7953.88
12120,13534,14352.333333333334,9614.94333333333
12130,14371,13486.666666666666,10540.156666666668
12140,15010,12831.333333333334,6894.173333333332
12150,12655,15617.0,17678.600000000002
12160,14718,13284.666666666666,8656.01
12170,12633,15428.333333333334,18222.796666666665
12180,12388,15352.0,12818.826666666666
12190,14000,14211.0,11395.323333333334
12200,13952,13797.666666666666,9401.506666666666
12210,13584,14419.666666666666,10593.586666666666
12220,12046,16423.0,18741.14
12230,13456,15034.333333333334,22537.746666666662
12240,14844,12988.666666666666,7111.63
12250,14071,14019.666666666666,12242.789999999999
12260,15000,12883.666666666666,7237.576666666667
12270,13928,14036.333333333334,11287.88
12280,13960,13793.0,11426.200000000003
12290,14242,14033.666666666666,12088.983333333332
12300,11801,15670.666666666666,15917.61
12310,13040,16304.0,27041.83666666667
12320,12760,14723.0,13074.210000000001
12330,13433,14790.0,16832.81
12340,14075,13959.0,9996.553333333331
12350,13154,14039.333333333334,9177.449999999999
12360,13862,14700.333333333334,15215.15
12370,13948,13683.333333333334,9680.883333333333
12380,10373,20129.666666666668,37856.79666666667
12390,14587,13225.333333333334,7229.089999999999
12400,12635,15103.666666666666,14743.363333333333
12410,14376,13695.333333333334,10483.6
12420,14355,13622.666666666666,10485.556666666665
12430,14114,13697.333333333334,9809.933333333332
12440,12398,15900.666666666666,20907.63333333333
12450,11729,14936.666666666666,17495.45666666667
12460,12572,17015.666666666668,25601.666666666668
12470,13576,14388.333333333334,11517.396666666667
12480,13195,14957.0,15440.343333333332
12490,14427,13449.0,10947.93
12500,13082,15060.666666666666,15404.83
12510,13584,14259.333333333334,11013.453333333333
12520,13750,14168.0,14278.116666666667
12530,10112,19312.333333333332,35075.35
12540,14971,12615.666666666666,6532.7733333333335
12550,12881,15610.333333333334,14633.893333333333
12560,13493,14325.0,12325.71
12570,14414,13336.333333333334,10624.413333333334
12580,13907,13395.666666666666,8232.386666666667
12590,12292,15989.333333333334,17881.016666666666
12600,14204,13804.333333333334,12877.536666666667
12610,12183,17235.333333333332,27748.569999999996
12620,13108,14867.666666666666,13915.393333333333
12630,11634,17051.0,24640.16333333333
12640,13913,13877.666666666666,9089.256666666666
12650,14056,13464.666666666666,10238.566666666666
12660,12951,15350.666666666666,17158.156666666666
12670,15023,12770.333333333334,9198.46
12680,11856,17705.666666666668,25052.42
12690,15116,12836.666666666666,7453.0233333333335
12700,13052,14583.666666666666,16008.050000000001
12710,14170,13772.666666666666,10849.563333333334
12720,13457,14600.333333333334,13032.9
12730,13657,14235.0,10906.05
12740,13525,14841.666666666666,15048.146666666667
12750,14101,13815.666666666666,10110.53
12760,12408,15572.333333333334,19489.736666666668
12770,13132,14772.666666666666,15299.76
12780,11607,16971.333333333332,22744.006666666668
12790,14757,13385.333333333334,9627.81
12800,14137,13688.666666666666,10634.003333333334
12810,12644,14267.666666666666,10435.656666666668
12820,15375,13399.0,13512.949999999999
12830,13855,14128.666666666666,11437.866666666669
12840,14210,13570.0,10172.926666666668
12850,13618,14269.0,13998.803333333335
12860,12523,15602.666666666666,18517.186666666665
12870,12953,14769.0,12321.553333333331
12880,14995,13001.0,7496.246666666666
12890,15076,12841.666666666666,6918.12
12900,14262,13274.0,8206.72
12910,12690,15985.666666666666,20721.550000000003
12920,13791,14271.0,13954.653333333334
12930,12246,16215.0,20229.23
12940,14322,13389.666666666666,8166.776666666668
12950,13718,14219.333333333334,11087.12
12960,13538,14531.333333333334,16920.713333333333
12970,14883,12952.333333333334,7960.663333333333
12980,14830,13046.666666666666,7746.903333333333
12990,14228,13504.666666666666,9846.196666666667
13000,12747,15502.333333333334,17014.033333333333
13010,13741,13963.0,14766.586666666668
13020,14493,13723.0,12104.916666666666
13030,14191,13719.666666666666,9525.076666666666
13040,15578,12378.333333333334,5809.64
13050,13969,13484.0,13270.733333333332
13060,12765,14632.666666666666,15789.25
13070,13752,15137.666666666666,17499.03
13080,13642,14302.333333333334,12787.6
13090,14283,13437.0,10647.673333333332
13100,12773,15380.333333333334,12949.426666666666
13110,13736,13479.0,8336.43
13120,13348,15133.666666666666,19477.453333333335
13130,14000,13732.0,8787.94
13140,14669,13250.0,9823.463333333333
13150,13644,14293.666666666666,10806.383333333333
13160,13114,15168.666666666666,17391.74666666667
13170,13981,13945.333333333334,9571.736666666666
13180,13501,14840.666666666666,12393.523333333333
13190,15090,12674.0,5811.086666666666
13200,13488,13803.0,13696.863333333333
13210,15540,12954.0,10495.443333333335
13220,12205,16018.333333333334,15853.699999999999
13230,13931,13853.666666666666,11032.253333333334
13240,13187,14692.333333333334,15122.47
13250,12636,15227.0,13141.409999999998
13260,14535,13213.333333333334,9117.796666666667
13270,13173,14542.666666666666,15447.326666666666
13280,13973,13984.333333333334,8878.846666666666
13290,13379,14396.666666666666,13464.676666666666
13300,15138,12857.666666666666,8997.623333333335
13310,14411,13183.333333333334,7693.886666666665
13320,13709,14309.666666666666,13806.980000000001
13330,13124,15027.333333333334,12600.556666666665
13340,14762,13058.333333333334,7447.253333333334
13350,12912,14966.333333333334,19311.55
13360,14141,13695.333333333334,10558.336666666668
13370,14354,13451.666666666666,8110.82
13380,12998,14924.0,13359.963333333333
13390,12596,15610.0,17653.523333333334
13400,12304,15777.0,16399.043333333335
13410,13525,14292.333333333334,13641.373333333331
13420,14198,13545.333333333334,10368.1
13430,13017,14902.333333333334,13661.74
13440,13838,14001.0,11225.82
13450,13928,13835.333333333334,9972.85
13460,14660,13155.0,7741.2733333333335
13470,13682,14149.666666666666,10602.856666666665
13480,13316,14596.666666666666,11678.096666666666
13490,14171,14035.0,10664.036666666667
13500,13610,13933.666666666666,10386.83
13510,14638,13452.333333333334,13074.83
13520,14195,13701.666666666666,8985.31
13530,12980,14544.0,14110.176666666666
13540,13923,14266.666666666666,13878.526666666667
13550,13473,14025.0,9451.616666666667
13560,13990,13871.666666666666,13624.61
13570,14051,14176.666666666666,12429.39
13580,12009,16212.666666666666,18534.09
13590,14328,13132.333333333334,7540.596666666667
13600,14826,13384.0,11046.486666666666
13610,14385,13424.666666666666,7552.533333333334
13620,14151,13779.666666666666,11910.393333333333
13630,15238,12712.666666666666,6558.006666666665
13640,14007,13744.666666666666,10097.126666666669
13650,12952,14415.0,12090.26
13660,14616,13701.666666666666,10556.376666666669
13670,14279,13539.333333333334,8595.636666666665
13680,14325,13416.0,9144.716666666665
13690,12810,14829.0,15835.673333333334
13700,13498,14916.666666666666,16914.406666666666
13710,13729,14038.0,10990.56
13720,14126,13673.0,8094.206666666666
13730,13569,14489.666666666666,17902.31333333333
13740,14200,13706.666666666666,11638.916666666666
13750,13981,13755.333333333334,8302.38
13760,14620,13250.666666666666,7518.03
13770,15406,12516.333333333334,8717.933333333334
13780,14806,13140.666666666666,8258.526666666667
13790,13777,14004.0,11659.446666666665
13800,14028,13774.0,10272.85
13810,14248,13654.666666666666,6967.756666666667
13820,13567,13947.333333333334,10322.443333333335
13830,14453,13644.666666666666,9123.993333333334
13840,12713,14395.333333333334,14872.710000000001
13850,14429,14169.0,13537.503333333334
13860,14350,13431.0,10671.273333333333
13870,12400,16257.0,27338.789999999997
13880,13152,14066.0,13050.573333333332
13890,13170,15458.0,20086.733333333334
13900,13275,14596.0,13652.416666666666
13910,14582,13249.0,6772.566666666666
13920,14943,12860.333333333334,9474.363333333333
13930,14487,13441.666666666666,7921.72
13940,14863,12968.333333333334,12165.006666666666
13950,14422,13461.0,9201.806666666665
13960,13589,14286.333333333334,10611.483333333332
13970,14387,13484.666666666666,10581.856666666667
13980,14227,13589.0,12401.776666666667
13990,12909,15069.333333333334,17503.383333333335
14000,12400,15652.0,13509.026666666665
14010,14902,12996.333333333334,9041.856666666667
14020,11374,17583.666666666668,34169.043333333335
14030,15024,13228.666666666666,11684.5
14040,12708,15243.0,16495.806666666667
14050,13951,13873.666666666666,12500.89
14060,14300,13521.666666666666,7887.656666666667
14070,14033,13726.666666666666,10001.839999999998
14080,14209,13685.333333333334,8924.113333333333
14090,13844,14011.666666666666,10492.97
14100,13121,14676.333333333334,7799.7733333333335
14110,14283,13886.666666666666,9647.166666666666
14120,14525,13180.333333333334,9817.893333333332
14130,13945,13756.666666666666,10083.306666666665
14140,13263,14365.666666666666,11615.44
14150,12481,15753.333333333334,13338.75
14160,13131,14446.666666666666,8720.35
14170,11900,17274.0,35990.08
14180,14205,13578.333333333334,12287.65
14190,12583,15545.666666666666,14725.13
14200,13331,14309.666666666666,12541.683333333334
14210,13937,14104.0,10974.276666666667
14220,12685,15669.333333333334,18508.736666666668
14230,13597,14172.333333333334,7615.633333333334
14240,14677,13088.0,7857.163333333334
14250,11473,17060.666666666668,17835.176666666666
14260,12650,15803.0,16815.816666666666
14270,13846,13920.333333333334,11586.406666666668
14280,14310,13485.333333333334,10151.199999999999
14290,13399,14515.333333333334,10665.276666666667
14300,12102,15494.0,8259.796666666667
14310,12534,16008.0,14710.669999999998
14320,12921,14389.333333333334,8898.493333333334
14330,14274,14170.666666666666,15722.046666666667
14340,13498,14278.0,9999.853333333334
14350,14504,13339.0,7648.150000000001
14360,13139,14014.666666666666,9506.2
14370,13843,14760.0,14944.033333333333
14380,12199,15962.666666666666,17008.553333333333
14390,12523,15635.333333333334,14187.183333333334
14400,11588,18165.0,20827.079999999998
14410,12934,14887.0,11805.279999999999
14420,13477,14365.333333333334,11239.15
14430,13219,14369.333333333334,9381.35
14440,14612,13497.666666666666,7719.603333333333
14450,13051,14928.0,10434.486666666666
14460,12595,15373.666666666666,11796.090000000002
14470,12205,15886.333333333334,11852.910000000002
14480,14326,13461.333333333334,8518.51
14490,13765,14163.666666666666,10738.449999999999
14500,14153,13713.666666666666,8164.139999999999
14510,13768,13750.666666666666,7081.373333333333
14520,12839,15927.666666666666,17705.420000000002
14530,12799,15330.666666666666,15162.606666666667
14540,12258,16062.333333333334,19894.263333333332
14550,11685,17092.333333333332,25021.27666666667
14560,13627,14575.0,13650.226666666667
14570,13373,14610.0,12825.906666666668
14580,14158,13681.333333333334,9635.433333333332
14590,14025,13954.333333333334,7765.133333333334
14600,14277,13490.0,7573.606666666667
14610,13159,14742.666666666666,15005.06
14620,13104,14875.666666666666,9576.856666666667
14630,13940,13765.333333333334,9117.769999999999
14640,13646,14280.666666666666,10784.106666666667
14650,14619,13228.0,6737.243333333333
14660,13347,14494.333333333334,11591.98666666667
14670,12053,13555.333333333334,9697.503333333334
14680,14451,14771.0,23389.986666666664
14690,11921,17869.333333333332,25630.583333333332
14700,13468,14746.666666666666,16131.146666666667
14710,13720,14187.666666666666,8632.916666666666
14720,13431,14490.0,10489.833333333334
14730,13459,14396.333333333334,11179.230000000001
14740,13525,14344.666666666666,11529.840000000002
14750,14894,12977.333333333334,6995.0
14760,14347,13529.0,11729.493333333332
14770,13604,14221.333333333334,12388.316666666666
14780,13473,14280.666666666666,11060.636666666667
14790,12911,15078.0,13943.356666666665
14800,13846,13954.0,10619.783333333333
14810,13418,14542.333333333334,13057.216666666667
14820,11635,14168.0,10469.199999999999
14830,13059,17707.666666666668,35115.45333333333
14840,13736,13378.0,8703.803333333331
14850,12719,16597.666666666668,20039.406666666666
14860,11591,17811.666666666668,21977.976666666666
14870,14053,13897.333333333334,9153.223333333333
14880,13184,14652.333333333334,13372.376666666669
14890,13431,14473.0,11599.266666666668
14900,14517,13399.0,6838.93
14910,13726,14196.333333333334,9401.713333333333
14920,13078,14595.666666666666,14892.606666666667
14930,14178,13828.666666666666,10754.9
14940,12624,15372.333333333334,15579.92
14950,11760,16846.333333333332,26308.53
14960,14548,13247.666666666666,10312.38
14970,12725,14777.666666666666,12907.36
14980,10334,18568.666666666668,36594.93
14990,15272,13823.333333333334,14556.19
15000,14307,13519.0,9053.286666666667
15010,11647,15725.666666666666,14334.456666666665
15020,13556,15255.0,17658.13
15030,12432,15621.0,16469.899999999998
15040,14446,13409.666666666666,7137.426666666666
15050,13504,14314.666666666666,11308.853333333333
15060,14231,13596.0,8759.71
15070,13563,14390.0,15313.653333333334
15080,14085,13757.666666666666,10824.873333333333
15090,13163,14801.333333333334,14695.07
15100,11947,16585.333333333332,25151.853333333333
15110,15105,12658.333333333334,9297.413333333334
15120,13302,14633.0,12380.573333333334
15130,13075,14916.333333333334,14536.426666666666
15140,12320,16198.666666666666,20485.460000000003
15150,14670,13273.666666666666,7612.7733333333335
15160,13741,14156.333333333334,11853.699999999999
15170,11417,17496.666666666668,26278.216666666664
15180,13617,13950.0,14734.019999999999
15190,13864,14214.0,10781.406666666668
15200,14507,13382.666666666666,7038.433333333334
15210,14478,13309.333333333334,9024.93
15220,13605,14321.0,7748.7266666666665
15230,14171,13594.333333333334,12136.053333333335
15240,14450,13415.333333333334,8444.426666666666
15250,13185,13691.666666666666,11206.043333333333
